"ses.mntd.ntaxa","ses.mntd.mntd.obs","ses.mntd.mntd.rand.mean","ses.mntd.mntd.rand.sd","ses.mntd.mntd.obs.rank","ses.mntd.mntd.obs.z","ses.mntd.mntd.obs.p","ses.mntd.runs","ses.mpd.ntaxa","ses.mpd.mpd.obs","ses.mpd.mpd.rand.mean","ses.mpd.mpd.rand.sd","ses.mpd.mpd.obs.rank","ses.mpd.mpd.obs.z","ses.mpd.mpd.obs.p","ses.mpd.runs","gamma","d.D","d.P(D=1)","d.P(D=0)","area","month","tree_size"
 2,1.05575310,1.0169796,0.11826866, 531.0, 0.327842282,0.530469530,1000, 2,1.05575310,0.9993767,0.15557385, 557.0,  0.362376798,0.556443556,1000,NA, 2.726749e+00, 8.080000e-01, 9.200000e-02,"France",2020-08-01, 63
 2,0.92314775,1.0146480,0.12189484, 156.5,-0.750648987,0.156343656,1000, 2,0.92314775,1.0079712,0.13504138, 187.5, -0.628129524,0.187312687,1000,NA,-2.343859e+00, 4.200000e-02, 8.730000e-01,"Germany",2020-08-01, 63
 5,0.67887619,0.8996127,0.12488337,  96.0,-1.767541190,0.095904096,1000, 5,0.99560123,1.0102475,0.05710931, 354.0, -0.256460441,0.353646354,1000, -0.906761280,-7.651806e-01, 2.300000e-02, 7.880000e-01,"Hungary",2020-08-01, 63
 3,0.30707995,0.9602906,0.11604296,   1.0,-5.629041243,0.000999001,1000, 3,0.57759669,1.0098463,0.08938455,   2.0, -4.835842444,0.001998002,1000,  1.009241917,-1.815885e+00, 4.000000e-03, 9.190000e-01,"Iceland",2020-08-01, 63
 2,0.15938896,1.0143416,0.12563277,   3.5,-6.805171919,0.003496503,1000, 2,0.15938896,1.0068478,0.13781642,   4.0, -6.149186310,0.003996004,1000,NA,-4.378579e+00, 0.000000e+00, 9.810000e-01,"Ireland",2020-08-01, 63
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 1.498655e+01, 9.530000e-01, 1.500000e-02,"Lithuania",2020-08-01, 63
 4,0.36712569,0.9314651,0.11909780,   1.0,-4.738454007,0.000999001,1000, 4,0.57303762,1.0079697,0.06932335,   1.0, -6.273961522,0.000999001,1000,  0.298198881,-1.950528e+00, 1.000000e-03, 9.720000e-01,"Luxembourg",2020-08-01, 63
 2,0.15627850,1.0081250,0.13832403,   5.5,-6.158340244,0.005494505,1000, 2,0.15627850,1.0087771,0.13214845,   6.0, -6.451067501,0.005994006,1000,NA,-1.581246e+00, 2.250000e-01, 6.910000e-01,"Malta",2020-08-01, 63
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 1.938146e+00, 6.260000e-01, 3.000000e-01,"Netherlands",2020-08-01, 63
 3,0.90941638,0.9533889,0.13492830, 178.0,-0.325895354,0.177822178,1000, 3,0.92213350,1.0082146,0.09108711, 144.0, -0.945042067,0.143856144,1000, -1.688085986,-1.853618e-01, 2.180000e-01, 5.580000e-01,"North Macedonia",2020-08-01, 63
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-4.849648e+00, 2.280000e-01, 7.440000e-01,"Norway",2020-08-01, 63
 2,1.16807496,1.0128563,0.13467668, 998.0, 1.152527736,0.997002997,1000, 2,1.16807496,1.0066135,0.14079956, 997.5,  1.146746670,0.996503497,1000,NA,-2.331455e-01, 3.140000e-01, 5.050000e-01,"Poland",2020-08-01, 63
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-3.357636e+00, 2.950000e-01, 6.740000e-01,"Portugal",2020-08-01, 63
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-4.902099e+00, 3.730000e-01, 6.150000e-01,"Romania",2020-08-01, 63
 2,0.90744226,1.0121788,0.13251497, 120.0,-0.790374955,0.119880120,1000, 2,0.90744226,1.0107052,0.13031180, 127.0, -0.792430036,0.126873127,1000,NA,-9.179687e-01, 1.930000e-01, 6.790000e-01,"Russia",2020-08-01, 63
 3,0.51793668,0.9552580,0.13773299,  40.0,-3.175138321,0.039960040,1000, 3,0.72565132,1.0059872,0.09110579,  20.0, -3.077037185,0.019980020,1000,  0.423014829, 6.157296e-01, 4.270000e-01, 3.120000e-01,"Serbia",2020-08-01, 63
 2,0.44974414,1.0121111,0.14054291,  15.0,-4.001389747,0.014985015,1000, 2,0.44974414,1.0060482,0.14773132,  19.0, -3.765647246,0.018981019,1000,NA, 3.821066e-01, 4.130000e-01, 4.010000e-01,"Spain",2020-08-01, 63
 2,1.08883998,1.0120948,0.14059316, 714.0, 0.545867434,0.713286713,1000, 2,1.08883998,1.0019435,0.13715704, 743.0,  0.633554940,0.742257742,1000,NA, 5.383925e+00, 9.490000e-01, 1.600000e-02,"Sweden",2020-08-01, 63
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 1.204899e+00, 5.860000e-01, 3.290000e-01,"Switzerland",2020-08-01, 63
 2,1.02599845,1.0068000,0.14803091, 442.5, 0.129691965,0.442057942,1000, 2,1.02599845,1.0066648,0.12914468, 470.0,  0.149705344,0.469530470,1000,NA, 2.141635e+00, 7.250000e-01, 1.380000e-01,"Turkey",2020-08-01, 63
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-6.167253e+00, 2.380000e-01, 7.270000e-01,"Ukraine",2020-08-01, 63
 3,0.93791970,0.9540759,0.13041076, 318.0,-0.123886804,0.317682318,1000, 3,0.94797125,1.0091816,0.08803585, 208.0, -0.695289446,0.207792208,1000, -1.731109052, 9.727905e-01, 5.470000e-01, 2.360000e-01,"United Kingdom",2020-08-01, 63
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 1.508727e+01, 7.440000e-01, 2.340000e-01,"Albania",2020-09-01, 80
 3,1.14340646,1.1389013,0.17441896, 328.0, 0.025829773,0.327672328,1000, 3,1.18952973,1.2044791,0.10191469, 237.5, -0.146684677,0.237262737,1000, -1.479243511, 2.048442e+00, 7.830000e-01, 1.280000e-01,"Austria",2020-09-01, 80
 4,0.45853184,1.0725892,0.18546999,   1.0,-3.310818166,0.000999001,1000, 4,0.75124210,1.1925875,0.09127810,   5.0, -4.835172348,0.004995005,1000,  1.317037054, 8.629870e-01, 4.700000e-01, 2.630000e-01,"Belgium",2020-09-01, 80
 2,0.98997593,1.2002845,0.18761976,  47.0,-1.120929708,0.046953047,1000, 2,0.98997593,1.1986586,0.19015531,  55.0, -1.097432673,0.054945055,1000,NA, 2.748037e+00, 7.370000e-01, 2.230000e-01,"Bosnia and Herzegovina",2020-09-01, 80
 2,0.28038951,1.1963343,0.19164324,  15.0,-4.779426415,0.014985015,1000, 2,0.28038951,1.1930603,0.19345093,  17.0, -4.717841381,0.016983017,1000,NA,-2.484460e+00, 9.400000e-02, 7.830000e-01,"Croatia",2020-09-01, 80
 5,0.03676907,1.0449342,0.17190608,   1.0,-5.864627177,0.000999001,1000, 5,0.80549984,1.2016181,0.05923895,   2.0, -6.686786962,0.001998002,1000,  2.343116094,-3.106405e+00, 0.000000e+00, 9.960000e-01,"Cyprus",2020-09-01, 80
 2,1.14741565,1.1922356,0.19832888, 233.5,-0.225988101,0.233266733,1000, 2,1.14741565,1.2047167,0.17380147, 204.0, -0.329692569,0.203796204,1000,NA,-2.495827e+00, 6.800000e-02, 8.290000e-01,"Czech Republic",2020-09-01, 80
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 1.108135e+02, 1.400000e-02, 9.700000e-01,"Denmark",2020-09-01, 80
 4,0.66909026,1.0885028,0.17354788,  27.0,-2.416696449,0.026973027,1000, 4,1.06548333,1.2012561,0.07515142,  54.0, -1.806656204,0.053946054,1000, -0.072440543,-1.028322e+00, 1.800000e-02, 7.630000e-01,"Finland",2020-09-01, 80
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-8.131688e+02, 8.140000e-01, 1.910000e-01,"France",2020-09-01, 80
 3,1.22440432,1.1356842,0.18618384, 647.0, 0.476518991,0.646353646,1000, 3,1.27311844,1.1993775,0.10923518, 823.0,  0.675066065,0.822177822,1000, -1.486982138,-5.873816e-01, 9.900000e-02, 6.460000e-01,"Germany",2020-09-01, 80
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-1.436428e+01, 1.110000e-01, 8.230000e-01,"Hungary",2020-09-01, 80
 3,0.48482275,1.1265676,0.19712676,  13.0,-3.255493103,0.012987013,1000, 3,0.88839173,1.2031044,0.10044426,  12.0, -3.133207103,0.011988012,1000,  1.571278757,-8.882278e-01, 5.800000e-02, 7.240000e-01,"Iceland",2020-09-01, 80
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 1.159194e+01, 3.010000e-01, 6.720000e-01,"Ireland",2020-09-01, 80
 4,0.65370306,1.0848438,0.18169308,  36.0,-2.372906927,0.035964036,1000, 4,1.04114425,1.1959598,0.07919565,  40.0, -1.954848852,0.039960040,1000, -0.248277614,-1.309517e+00, 1.000000e-02, 8.460000e-01,"Italy",2020-09-01, 80
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-6.048110e+00, 2.570000e-01, 6.950000e-01,"Latvia",2020-09-01, 80
 2,1.06949340,1.1993642,0.16944468,  80.5,-0.766449316,0.080419580,1000, 2,1.06949340,1.2134668,0.14370914,  73.0, -1.001839024,0.072927073,1000,NA,-1.101852e+00, 2.020000e-01, 6.440000e-01,"Lithuania",2020-09-01, 80
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-1.671081e+01, 3.620000e-01, 5.870000e-01,"Luxembourg",2020-09-01, 80
 3,0.10230522,1.1305249,0.18693686,   1.0,-5.500357746,0.000999001,1000, 3,0.17573995,1.2046719,0.10249291,   1.0,-10.039054730,0.000999001,1000,  1.180130810,-4.560594e+00, 0.000000e+00, 9.860000e-01,"Malta",2020-09-01, 80
 6,1.00876770,1.0028514,0.17175216, 423.0, 0.034446566,0.422577423,1000, 6,1.21358108,1.1992205,0.04965402, 567.0,  0.289212364,0.566433566,1000, -2.424325711, 1.497088e+00, 7.660000e-01, 4.600000e-02,"Netherlands",2020-09-01, 80
 2,0.79263864,1.2057225,0.17267688,  36.0,-2.392235894,0.035964036,1000, 2,0.79263864,1.2050041,0.17489534,  36.0, -2.357784485,0.035964036,1000,NA,-2.485058e+00, 8.500000e-02, 7.730000e-01,"North Macedonia",2020-09-01, 80
 3,0.79296592,1.1324739,0.18260425,  90.0,-1.859255643,0.089910090,1000, 3,0.97749563,1.1960363,0.10994555,  59.0, -1.987717475,0.058941059,1000, -0.491160404, 6.070421e-01, 4.130000e-01, 3.730000e-01,"Norway",2020-09-01, 80
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 8.929450e+01, 9.040000e-01, 9.000000e-02,"Poland",2020-09-01, 80
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-8.210987e+00, 9.400000e-02, 8.650000e-01,"Portugal",2020-09-01, 80
 3,0.56834748,1.1376170,0.18262970,  35.0,-3.117069571,0.034965035,1000, 3,0.84817676,1.2011073,0.11405905,  10.0, -3.094279111,0.009990010,1000,  0.688954560,-1.775363e+00, 1.000000e-02, 8.640000e-01,"Romania",2020-09-01, 80
 2,0.75813573,1.2011295,0.17794484,  36.0,-2.489500822,0.035964036,1000, 2,0.75813573,1.1957993,0.19093361,  45.0, -2.292229057,0.044955045,1000,NA,-1.055008e+01, 0.000000e+00, 9.800000e-01,"Russia",2020-09-01, 80
 2,0.50672863,1.2015959,0.18369754,  30.0,-3.782670777,0.029970030,1000, 2,0.50672863,1.2093115,0.16830965,  23.0, -4.174346853,0.022977023,1000,NA,-1.679210e+00, 1.400000e-01, 6.920000e-01,"Serbia",2020-09-01, 80
 3,1.17246757,1.1370056,0.18044910, 454.0, 0.196520803,0.453546454,1000, 3,1.21130487,1.1961610,0.11162382, 382.0,  0.135669007,0.381618382,1000, -1.481453049, 6.341012e-01, 4.340000e-01, 3.520000e-01,"Slovakia",2020-09-01, 80
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-3.652054e+01, 9.800000e-02, 8.830000e-01,"Slovenia",2020-09-01, 80
 4,0.68445703,1.0878680,0.17795434,  42.0,-2.266935485,0.041958042,1000, 4,1.04644952,1.1938211,0.08477161,  36.0, -1.738454336,0.035964036,1000, -0.445910682,-1.064259e-01, 1.390000e-01, 5.430000e-01,"Sweden",2020-09-01, 80
 2,1.06798068,1.1974311,0.18940089,  82.0,-0.683473306,0.081918082,1000, 2,1.06798068,1.2042227,0.18289224,  67.0, -0.744930338,0.066933067,1000,NA,-2.299304e+00, 7.200000e-02, 7.990000e-01,"Turkey",2020-09-01, 80
 2,1.12602150,1.1941214,0.20868744, 168.0,-0.326325088,0.167832168,1000, 2,1.12602150,1.1930069,0.19196474, 198.0, -0.348946636,0.197802198,1000,NA, 6.957498e+00, 9.780000e-01, 2.300000e-02,"Ukraine",2020-09-01, 80
 4,0.43090070,1.0863423,0.17339462,   4.0,-3.780057051,0.003996004,1000, 4,0.74149184,1.1985977,0.08029912,   3.0, -5.692538055,0.002997003,1000,  1.253375923,-3.764248e-01, 6.800000e-02, 6.120000e-01,"United Kingdom",2020-09-01, 80
 4,0.63248890,1.1549593,0.24203522,  25.0,-2.158654551,0.024975025,1000, 4,1.17533862,1.3217488,0.12221057,  86.0, -1.198015508,0.085914086,1000,  0.148683981, 4.248486e-01, 3.780000e-01, 3.460000e-01,"Austria",2020-10-01, 79
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-5.450654e+00, 2.760000e-01, 6.570000e-01,"Belgium",2020-10-01, 79
 2,1.30302917,1.3276667,0.27423148, 202.0,-0.089842144,0.201798202,1000, 2,1.30302917,1.3257846,0.27495867, 206.0, -0.082759530,0.205794206,1000,NA, 4.774464e+00, 8.300000e-01, 1.240000e-01,"Bosnia and Herzegovina",2020-10-01, 79
 2,1.21832972,1.3198687,0.27508824, 125.0,-0.369114176,0.124875125,1000, 2,1.21832972,1.3026641,0.29922866, 137.0, -0.281839157,0.136863137,1000,NA, 4.257942e+00, 8.560000e-01, 9.300000e-02,"Croatia",2020-10-01, 79
 3,0.57325889,1.2199068,0.26850218,  28.0,-2.408352728,0.027972028,1000, 3,0.98906401,1.3245836,0.17434347,  36.0, -1.924474908,0.035964036,1000,  1.281158759, 5.895786e+00, 9.790000e-01, 1.000000e-03,"Cyprus",2020-10-01, 79
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 4.896636e+00, 7.060000e-01, 2.240000e-01,"Czech Republic",2020-10-01, 79
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-4.715967e+00, 1.030000e-01, 8.820000e-01,"Denmark",2020-10-01, 79
 3,0.48141041,1.2243211,0.26677300,  10.0,-2.784804572,0.009990010,1000, 3,0.95358003,1.3208344,0.17513865,  23.0, -2.096934862,0.022977023,1000,  1.379134928,-2.602386e+00, 6.000000e-03, 9.200000e-01,"Finland",2020-10-01, 79
 4,1.37684551,1.1536375,0.24538398, 853.0, 0.909627402,0.852147852,1000, 4,1.42321314,1.3127746,0.12882785, 842.0,  0.857256605,0.841158841,1000, -2.277113093, 5.116830e+00, 9.910000e-01, 2.000000e-03,"Germany",2020-10-01, 79
 2,1.32335166,1.3169192,0.27873616, 242.5, 0.023077233,0.242257742,1000, 2,1.32335166,1.3210964,0.27440480, 234.0,  0.008218857,0.233766234,1000,NA,-2.566043e+00, 1.420000e-01, 7.520000e-01,"Greece",2020-10-01, 79
 2,0.33690837,1.3300920,0.26338136,  12.0,-3.770895706,0.011988012,1000, 2,0.33690837,1.3359835,0.26132465,  13.0, -3.823118458,0.012987013,1000,NA,-2.384780e+00, 9.000000e-02, 8.120000e-01,"Hungary",2020-10-01, 79
 5,0.32888501,1.0851557,0.23011125,   3.0,-3.286543544,0.002997003,1000, 5,0.66208413,1.3217269,0.11141342,   2.0, -5.920676025,0.001998002,1000,  1.697001244,-2.561613e+00, 0.000000e+00, 9.940000e-01,"Iceland",2020-10-01, 79
 3,0.40174034,1.2074236,0.27891903,   5.0,-2.888592046,0.004995005,1000, 3,0.43365544,1.3235165,0.16926682,   4.0, -5.257149742,0.003996004,1000, -1.344990310,-6.865487e-01, 1.980000e-01, 6.020000e-01,"Ireland",2020-10-01, 79
 5,1.09655733,1.0775783,0.23512115, 543.0, 0.080720445,0.542457542,1000, 5,1.34760403,1.3189798,0.10433318, 542.0,  0.274354203,0.541458541,1000, -1.986031491, 4.340678e-01, 3.650000e-01, 3.410000e-01,"Italy",2020-10-01, 79
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA, 8.859450e+00, 8.730000e-01, 9.300000e-02,"Latvia",2020-10-01, 79
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-7.333415e+00, 9.300000e-02, 9.040000e-01,"Liechtenstein",2020-10-01, 79
 4,0.56356403,1.1432700,0.24799288,  22.0,-2.337591322,0.021978022,1000, 4,0.95282488,1.3161392,0.12807001,  27.0, -2.836841535,0.026973027,1000,  1.100986932,-2.428069e+00, 1.000000e-03, 9.860000e-01,"Lithuania",2020-10-01, 79
 3,1.32211415,1.2168933,0.26639444, 473.0, 0.394981278,0.472527473,1000, 3,1.38793180,1.3143621,0.18781649, 504.0,  0.391710320,0.503496503,1000, -1.389669978, 1.016939e+00, 5.620000e-01, 2.700000e-01,"Luxembourg",2020-10-01, 79
 2,1.22442036,1.3190836,0.28291380, 134.0,-0.334600952,0.133866134,1000, 2,1.22442036,1.3259934,0.27676777, 120.0, -0.366997383,0.119880120,1000,NA, 1.591319e+00, 6.380000e-01, 2.320000e-01,"Netherlands",2020-10-01, 79
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-5.645557e+00, 3.840000e-01, 5.640000e-01,"North Macedonia",2020-10-01, 79
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-6.106646e-01, 4.790000e-01, 4.530000e-01,"Norway",2020-10-01, 79
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-2.945287e+00, 4.740000e-01, 4.930000e-01,"Poland",2020-10-01, 79
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-6.670708e+00, 2.440000e-01, 7.000000e-01,"Portugal",2020-10-01, 79
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-2.863486e+00, 3.570000e-01, 5.380000e-01,"Romania",2020-10-01, 79
 5,0.95041313,1.0844668,0.22963207, 281.0,-0.583776013,0.280719281,1000, 5,1.24263040,1.3181746,0.09872101, 165.0, -0.765229179,0.164835165,1000, -1.786647514, 6.230061e-01, 4.130000e-01, 2.590000e-01,"Serbia",2020-10-01, 79
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-3.187016e+00, 3.190000e-01, 5.920000e-01,"Slovakia",2020-10-01, 79
 2,1.46588916,1.3170559,0.27703143, 850.0, 0.537243414,0.849150849,1000, 2,1.46588916,1.3400108,0.25355015, 824.5,  0.496463403,0.823676324,1000,NA,-1.423720e+00, 2.610000e-01, 5.740000e-01,"Slovenia",2020-10-01, 79
 2,0.41043504,1.3180586,0.27422573,  16.5,-3.309767958,0.016483516,1000, 2,0.41043504,1.3220280,0.26053708,  20.0, -3.498899048,0.019980020,1000,NA,-2.118748e+00, 1.500000e-01, 7.100000e-01,"Spain",2020-10-01, 79
 5,1.06097666,1.0737844,0.23825124, 500.0,-0.053757470,0.499500500,1000, 5,1.36472426,1.3150304,0.10943185, 648.0,  0.454108306,0.647352647,1000, -1.880228445,-5.170959e-02, 1.840000e-01, 4.720000e-01,"Sweden",2020-10-01, 79
 3,1.35360618,1.2113260,0.27209275, 577.0, 0.522910734,0.576423576,1000, 3,1.39514239,1.3207131,0.17982072, 538.0,  0.413908287,0.537462537,1000, -1.508481988, 2.032386e-01, 4.060000e-01, 3.920000e-01,"Switzerland",2020-10-01, 79
 3,1.31524194,1.2332516,0.25822246, 418.0, 0.317518114,0.417582418,1000, 3,1.38363495,1.3183010,0.16748503, 515.0,  0.390088346,0.514485514,1000, -1.488238831, 3.471304e+00, 8.740000e-01, 7.300000e-02,"Turkey",2020-10-01, 79
 4,0.95834259,1.1526206,0.24098851, 259.0,-0.806171084,0.258741259,1000, 4,1.27145875,1.3216667,0.12944191, 252.0, -0.387880189,0.251748252,1000, -1.029733691, 3.976640e-01, 3.940000e-01, 3.440000e-01,"United Kingdom",2020-10-01, 79
 3,0.27340024,1.1024717,0.45404890,   2.0,-1.825951945,0.001998002,1000, 3,0.34160040,1.3187656,0.55765466,   1.0, -1.752276583,0.000999001,1000, -0.414282047, 2.655525e-01, 3.710000e-01, 4.050000e-01,"Albania",2021-03-01,360
15,0.45318621,0.8977365,0.15337869,   1.0,-2.898383423,0.000999001,1000,15,1.18562578,1.3283779,0.24306501, 280.0, -0.587299963,0.279720280,1000, -0.732126241, 1.417471e-01, 3.000000e-03, 4.200000e-01,"Austria",2021-03-01,360
 1,NA,NA,NA,NA,NA,NA,1000, 1,NA,NA,NA,NA,NA,NA,1000,NA,-6.551297e+00, 3.280000e-01, 6.620000e-01,"Belarus",2021-03-01,360
12,0.62317954,0.9233709,0.16911358,  31.0,-1.775087034,0.030969031,1000,12,0.74378587,1.3466748,0.25568112,  23.0, -2.357971940,0.022977023,1000, -4.392043105,-1.757438e-01, 4.000000e-03, 6.250000e-01,"Belgium",2021-03-01,360
11,0.46630254,0.9401268,0.17620764,   1.0,-2.689010882,0.000999001,1000,11,0.83287545,1.3302192,0.28124248,  54.0, -1.768380535,0.053946054,1000,  0.911160272,-1.535387e-01, 5.000000e-03, 6.020000e-01,"Bosnia and Herzegovina",2021-03-01,360
13,0.66146235,0.9130555,0.16382911,  55.0,-1.535705043,0.054945055,1000,13,0.97512310,1.3566049,0.25534914, 107.0, -1.493961680,0.106893107,1000, -1.327700979, 2.982224e-01, 3.800000e-02, 3.260000e-01,"Bulgaria",2021-03-01,360
12,0.79054052,0.9166982,0.16221978, 227.0,-0.777696125,0.226773227,1000,12,1.35711788,1.3344168,0.26928228, 463.0,  0.084302112,0.462537463,1000,  0.004828156, 7.549925e-01, 3.020000e-01, 1.010000e-01,"Croatia",2021-03-01,360
10,0.65363081,0.9490683,0.18795590,  51.0,-1.571844909,0.050949051,1000,10,1.54838693,1.3573973,0.28518717, 782.0,  0.669699064,0.781218781,1000, -0.193560350,-1.207021e-01, 1.100000e-02, 5.840000e-01,"Czech Republic",2021-03-01,360
 9,0.38381808,0.9510918,0.19967254,   1.0,-2.841020350,0.000999001,1000, 9,0.55072445,1.3433614,0.30893887,   1.0, -2.565675614,0.000999001,1000, -1.618620249,-1.936768e+00, 0.000000e+00, 9.970000e-01,"Estonia",2021-03-01,360
10,0.66521455,0.9334016,0.19080289,  72.0,-1.405570968,0.071928072,1000,10,1.18020174,1.3459734,0.28890825, 258.0, -0.573786550,0.257742258,1000,  0.791160335,-1.528719e+00, 0.000000e+00, 9.760000e-01,"Finland",2021-03-01,360
10,1.04563528,0.9458354,0.18967082, 693.0, 0.526174149,0.692307692,1000,10,1.85104384,1.3427755,0.28836529, 970.0,  1.762584954,0.969030969,1000, -1.181258922, 1.677470e-01, 6.100000e-02, 3.970000e-01,"France",2021-03-01,360
15,0.93346985,0.9007597,0.15564330, 603.0, 0.210160876,0.602397602,1000,15,1.54739893,1.3589753,0.24109842, 755.0,  0.781521500,0.754245754,1000, -1.522684646, 5.079850e-01, 8.700000e-02, 1.750000e-01,"Germany",2021-03-01,360
10,0.44433352,0.9379250,0.18730045,   1.0,-2.635292693,0.000999001,1000,10,0.67746748,1.3592029,0.28382100,   1.0, -2.401990861,0.000999001,1000, -2.678239758, 7.269168e-01, 3.150000e-01, 1.550000e-01,"Greece",2021-03-01,360
