"ses.mntd.ntaxa","ses.mntd.mntd.obs","ses.mntd.mntd.rand.mean","ses.mntd.mntd.rand.sd","ses.mntd.mntd.obs.rank","ses.mntd.mntd.obs.z","ses.mntd.mntd.obs.p","ses.mntd.runs","ses.mpd.ntaxa","ses.mpd.mpd.obs","ses.mpd.mpd.rand.mean","ses.mpd.mpd.rand.sd","ses.mpd.mpd.obs.rank","ses.mpd.mpd.obs.z","ses.mpd.mpd.obs.p","ses.mpd.runs","gamma","area","month","tree_size"
6,0.286691028514535,0.326768325722149,0.0585847304292257,265,-0.684091177239956,0.264735264735265,1000,6,0.352063331591504,0.422762166643851,0.064479891354408,138,-1.09644780050508,0.137862137862138,1000,-2.13604795473308,"Austria",2020-04-01,82
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Belarus",2020-04-01,82
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Belgium",2020-04-01,82
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Bulgaria",2020-04-01,82
2,0.391718672733987,0.422838941407495,0.128870672789119,365.5,-0.241484489837601,0.365134865134865,1000,2,0.391718672733987,0.430436717623124,0.12790802160838,356,-0.302702241831876,0.355644355644356,1000,NA,"Cyprus",2020-04-01,82
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Czech Republic",2020-04-01,82
5,0.2579859635714,0.337221081412418,0.0624813431801407,91,-1.2681404369393,0.0909090909090909,1000,5,0.349442482087215,0.425033873257202,0.0721131538344973,139,-1.04823304973558,0.138861138861139,1000,-1.2927787135782,"Denmark",2020-04-01,82
4,0.260084568644231,0.352329575513357,0.071395423357848,94,-1.29202969225037,0.0939060939060939,1000,4,0.322298952106432,0.422350992430821,0.0804129848304892,84,-1.24422741594905,0.0839160839160839,1000,-0.156926405304011,"Finland",2020-04-01,82
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"France",2020-04-01,82
3,0.526333492773726,0.375841056950569,0.0882400926514196,964,1.70548818911213,0.963036963036963,1000,3,0.608124997695086,0.42460641573165,0.0953165596268491,982.5,1.92535885350757,0.981518481518482,1000,-0.919867662279296,"Germany",2020-04-01,82
3,0.318797801908583,0.372000052617326,0.0869208942714267,310,-0.612076660677345,0.30969030969031,1000,3,0.369374812913369,0.421009368880052,0.0941678731525421,301,-0.548324542522488,0.300699300699301,1000,-1.00039347468784,"Greece",2020-04-01,82
2,0.256381082342614,0.427333971215237,0.124998001005292,80.5,-1.36764498230164,0.0804195804195804,1000,2,0.256381082342614,0.420541887257786,0.127719648752827,99.5,-1.28532145615956,0.0994005994005994,1000,NA,"Hungary",2020-04-01,82
4,0.131768762164256,0.352838946654242,0.074287653021986,2,-2.97586712592143,0.001998001998002,1000,4,0.438410970139178,0.424423841049226,0.0791575524716903,628,0.176699868214787,0.627372627372627,1000,1.13291087391961,"Iceland",2020-04-01,82
2,0.280971246276977,0.428845671974907,0.129467895059951,143,-1.142170617893,0.142857142857143,1000,2,0.280971246276977,0.426773954311856,0.124688828682137,136,-1.1693325663245,0.135864135864136,1000,NA,"Ireland",2020-04-01,82
4,0.177417482160877,0.349100965193542,0.0730294206993987,2,-2.35088107489368,0.001998001998002,1000,4,0.2899121590735,0.422311568808679,0.079327135166282,40,-1.66903052098944,0.03996003996004,1000,-0.498012714947998,"Latvia",2020-04-01,82
2,0.113878491093146,0.423985325056804,0.129071063594972,7.5,-2.40260539679738,0.00749250749250749,1000,2,0.113878491093146,0.42116878938701,0.13032530831724,3,-2.35787125510459,0.002997002997003,1000,NA,"Lithuania",2020-04-01,82
3,0.399004647233217,0.374269847377045,0.0903468115989461,617,0.27377612356672,0.616383616383616,1000,3,0.408112115357047,0.423638994620646,0.0975464729697925,500,-0.159174174020698,0.4995004995005,1000,-1.73205080756888,"Luxembourg",2020-04-01,82
2,0.498276049783271,0.425810840971085,0.125770415695774,789.5,0.576170543854072,0.788711288711289,1000,2,0.498276049783271,0.425328791625314,0.132987598412524,770,0.548526772636931,0.769230769230769,1000,NA,"Netherlands",2020-04-01,82
3,0.226496117804118,0.372397988732515,0.0865902631091449,28,-1.68496855985403,0.027972027972028,1000,3,0.238121545214047,0.426793188296107,0.0957568589851243,14,-1.97031988185169,0.013986013986014,1000,-1.2191213772674,"Norway",2020-04-01,82
4,0.197715955731269,0.35208126400999,0.0731149352659005,9,-2.11126916432783,0.00899100899100899,1000,4,0.484983531929364,0.4257089231844,0.0798494952489045,703,0.742329160130501,0.702297702297702,1000,0.442030230995993,"Poland",2020-04-01,82
2,0.416308836668577,0.425625425198087,0.126688802192012,462.5,-0.0735391634328453,0.462037962037962,1000,2,0.416308836668577,0.420065239276626,0.128343680215763,507,-0.0292683099139317,0.506493506493506,1000,NA,"Portugal",2020-04-01,82
3,0.26690714368912,0.374081081544538,0.0851336582711161,90,-1.25889031473443,0.0899100899100899,1000,3,0.359822926426508,0.427507698928863,0.0983826151692451,238,-0.687974927134423,0.237762237762238,1000,0.12402043022299,"Romania",2020-04-01,82
5,0.210346080603586,0.340629130384695,0.062309468884491,14,-2.0909029095181,0.013986013986014,1000,5,0.24638115349926,0.425976777592348,0.0709153533842344,4,-2.53253513551574,0.003996003996004,1000,-2.81570419503534,"Russia",2020-04-01,82
2,0.272774524965598,0.416811975156317,0.124534779833536,139.5,-1.15660420633699,0.139360639360639,1000,2,0.272774524965598,0.425797346332431,0.126367340096841,116.5,-1.21093647495915,0.116383616383616,1000,NA,"Serbia",2020-04-01,82
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Slovakia",2020-04-01,82
2,0.583535352815261,0.421835913566396,0.125249989906395,812,1.29101359105666,0.811188811188811,1000,2,0.583535352815261,0.424394794535105,0.126663600228248,815.5,1.25640324444737,0.814685314685315,1000,NA,"Slovenia",2020-04-01,82
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Spain",2020-04-01,82
2,0.364396268362498,0.419570850591322,0.125350165172268,322,-0.440163618077393,0.321678321678322,1000,2,0.364396268362498,0.427082026222493,0.123846804678859,291.5,-0.506155633345107,0.291208791208791,1000,NA,"Sweden",2020-04-01,82
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Switzerland",2020-04-01,82
4,0.361207161684263,0.350735941063901,0.075182517984407,588,0.139277333362699,0.587412587412587,1000,4,0.484683045571842,0.420857854241144,0.0831584450315085,727,0.767513044604365,0.726273726273726,1000,0.486976798957104,"Turkey",2020-04-01,82
2,0.341080535894434,0.423626428882393,0.124443146528324,277,-0.663322129749993,0.276723276723277,1000,2,0.341080535894434,0.426082652504301,0.127139043519984,267.5,-0.668576027131313,0.267232767232767,1000,NA,"Ukraine",2020-04-01,82
3,0.2764175122151,0.372181789066663,0.0873117512133935,131,-1.09680856838516,0.130869130869131,1000,3,0.282792739901803,0.423147892247014,0.0958772555211995,66.5,-1.46390456821302,0.0664335664335664,1000,-1.73205080756888,"United Kingdom",2020-04-01,82
3,0.00903469963456397,0.261735407047475,0.0854185265469263,1,-2.95838288985335,0.000999000999000999,1000,3,0.0144264120196264,0.301960326015029,0.0709581546054108,1,-4.05216166618681,0.000999000999000999,1000,-0.363150780535765,"Austria",2020-02-01,47
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Belgium",2020-02-01,47
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Czech Republic",2020-02-01,47
2,0.16221047601266,0.299756563119516,0.109955764093899,104.5,-1.25092202523731,0.104395604395604,1000,2,0.16221047601266,0.299762824379452,0.10929507337781,104.5,-1.25854115941075,0.104395604395604,1000,NA,"Denmark",2020-02-01,47
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Finland",2020-02-01,47
2,0.170407197324039,0.296841234874036,0.110256405694576,238.5,-1.14672736475952,0.238261738261738,1000,2,0.170407197324039,0.298523749867296,0.110771135987255,238.5,-1.15658787283718,0.238261738261738,1000,NA,"France",2020-02-01,47
2,0.114144523265168,0.304719656933362,0.104617748814818,34,-1.82163290480976,0.033966033966034,1000,2,0.114144523265168,0.299049495793137,0.10932648932253,46,-1.69130988906514,0.045954045954046,1000,NA,"Germany",2020-02-01,47
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Greece",2020-02-01,47
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Iceland",2020-02-01,47
3,0.222506382123432,0.256316205410523,0.0868814187730345,254.5,-0.389149069669482,0.254245754245754,1000,3,0.299195730857264,0.301574697376513,0.0704745764915587,341,-0.0337563790757148,0.340659340659341,1000,-0.140883218062528,"Italy",2020-02-01,47
2,0.0067422299844111,0.301334501528589,0.108748637517331,8.5,-2.7089283899969,0.00849150849150849,1000,2,0.0067422299844111,0.299842776997403,0.110864604419332,8,-2.64377028672177,0.00799200799200799,1000,NA,"Luxembourg",2020-02-01,47
2,0.021225129900813,0.301791953756619,0.108523244090947,11,-2.58531548891664,0.010989010989011,1000,2,0.021225129900813,0.290210563418877,0.114466919998318,25,-2.34989666466098,0.024975024975025,1000,NA,"Netherlands",2020-02-01,47
5,0.0438544992670359,0.206207502844228,0.0586814029847048,2,-2.76668578662833,0.001998001998002,1000,5,0.0915106405783263,0.301372607819457,0.0460282204727519,2,-4.55941952753455,0.001998001998002,1000,2.91167350911292,"Norway",2020-02-01,47
8,0.135627793815161,0.169156593418832,0.0425341414000223,226,-0.788279685449428,0.225774225774226,1000,8,0.320966812121404,0.300842089991044,0.0321862025579524,713,0.625259289104527,0.712287712287712,1000,-0.346633830195442,"Spain",2020-02-01,47
4,0.0807213843061731,0.224545976610001,0.0685995520752148,15,-2.09658209059636,0.014985014985015,1000,4,0.161442768612346,0.302041216223202,0.0555306175509989,35,-2.5319085904588,0.034965034965035,1000,2.44948974278318,"Sweden",2020-02-01,47
2,0.0405340878069183,0.293885372723266,0.11256324294005,42.5,-2.25074614322616,0.0424575424575425,1000,2,0.0405340878069183,0.297663464910833,0.110845847625148,41,-2.31970238500462,0.040959040959041,1000,NA,"Switzerland",2020-02-01,47
7,0.0945385042064117,0.17771139529873,0.0465371641395511,43,-1.78723591413752,0.042957042957043,1000,7,0.240157143649023,0.301833818937586,0.0364131816536827,59,-1.69380077454249,0.0589410589410589,1000,0.340533259531733,"United Kingdom",2020-02-01,47
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Andorra",2020-03-01,68
4,0.235392025700605,0.235888782096464,0.0648953485225167,498,-0.00765473038004798,0.497502497502497,1000,4,0.345307541880554,0.298975245558878,0.0651875223772829,712,0.710754062004696,0.711288711288711,1000,-0.0772701559314321,"Austria",2020-03-01,68
2,0.337073863991009,0.299081570383715,0.107801842586159,805,0.352427126437375,0.804195804195804,1000,2,0.337073863991009,0.295995866579985,0.10211744632487,823,0.402262286116528,0.822177822177822,1000,NA,"Belgium",2020-03-01,68
3,0.308840712806993,0.255717369349352,0.0745375872727972,776,0.712705433611856,0.775224775224775,1000,3,0.315215940493696,0.294582668560078,0.0775186775792577,716,0.266171619252951,0.715284715284715,1000,-1.73205080756888,"Bosnia and Herzegovina",2020-03-01,68
2,0.312483700056418,0.303348452122124,0.106097135266476,653,0.0861026823330311,0.652347652347652,1000,2,0.312483700056418,0.297630827040606,0.10291729897952,666,0.144318527235816,0.665334665334665,1000,NA,"Bulgaria",2020-03-01,68
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Croatia",2020-03-01,68
4,0.0375592024726075,0.240241352100453,0.0657208137956493,1,-3.0839872168665,0.000999000999000999,1000,4,0.071718640681335,0.295456243422868,0.0636409240495884,1,-3.51562467206162,0.000999000999000999,1000,17.275726717368,"Cyprus",2020-03-01,68
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Czech Republic",2020-03-01,68
2,0.0858154262837161,0.29534868529478,0.103054867260137,24,-2.03322040561313,0.023976023976024,1000,2,0.0858154262837161,0.293965960813923,0.105082744622306,34,-1.98082506579317,0.033966033966034,1000,NA,"Denmark",2020-03-01,68
2,0.285161295684929,0.292431433306172,0.104446435141863,501.5,-0.0696063739405565,0.500999000999001,1000,2,0.285161295684929,0.295891557527729,0.099840321211097,484.5,-0.10747423198,0.484015984015984,1000,NA,"Finland",2020-03-01,68
3,0.0899396076171494,0.253500617304647,0.0744273747551543,5,-2.19759208524509,0.004995004995005,1000,3,0.113619024739213,0.299491195849647,0.0772040905159364,5,-2.40754304426482,0.004995004995005,1000,-1.73205080756888,"France",2020-03-01,68
3,0.116892015191373,0.258149895684756,0.073439681830588,27,-1.92345441826994,0.026973026973027,1000,3,0.183267092596604,0.298056750465351,0.0771301372273994,30,-1.48825947930467,0.02997002997003,1000,0.325236010388986,"Germany",2020-03-01,68
2,0.271500093499071,0.296465588619303,0.103014522727193,394,-0.242349277163047,0.393606393606394,1000,2,0.271500093499071,0.296850640521436,0.107155274458586,384.5,-0.236577687383578,0.384115884115884,1000,NA,"Greece",2020-03-01,68
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Hungary",2020-03-01,68
2,0.301554738307686,0.296542526156079,0.100684925834249,592.5,0.0497811575077136,0.591908091908092,1000,2,0.301554738307686,0.299385263394408,0.10730821442583,563,0.0202172305716401,0.562437562437562,1000,NA,"Ireland",2020-03-01,68
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Italy",2020-03-01,68
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Latvia",2020-03-01,68
3,0.203283084696068,0.254308267296532,0.0763581899655281,254,-0.668234574752226,0.253746253746254,1000,3,0.249231297658601,0.301010579233275,0.0797414508333805,268,-0.64933959733021,0.267732267732268,1000,-0.144678282345091,"Luxembourg",2020-03-01,68
2,0.0920329093992223,0.303351867649929,0.105181345097849,22.5,-2.0090916127201,0.0224775224775225,1000,2,0.0920329093992223,0.297782390063613,0.103827115264835,31.5,-1.98165460091596,0.0314685314685315,1000,NA,"Moldova",2020-03-01,68
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Netherlands",2020-03-01,68
3,0.35274317629478,0.256465284002216,0.0778925950751479,894,1.23603395418625,0.893106893106893,1000,3,0.419414310092331,0.29656731851377,0.0756379997503911,897.5,1.62414384282982,0.896603396603397,1000,-0.67898634714889,"Norway",2020-03-01,68
4,0.373144268638043,0.240164031304301,0.0655475104255797,980,2.02876106919001,0.979020979020979,1000,4,0.420143635034037,0.297166956649789,0.0645026594943538,967,1.90653655753548,0.966033966033966,1000,-1.07114243075766,"Poland",2020-03-01,68
2,0.328877142679403,0.295184969206542,0.101896069062284,780,0.330652338043254,0.779220779220779,1000,2,0.328877142679403,0.302260164391678,0.107595890247812,752.5,0.247379135266429,0.751748251748252,1000,NA,"Portugal",2020-03-01,68
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Russia",2020-03-01,68
2,0.290625776559182,0.290308121262039,0.107623814993735,556,0.00295153351663793,0.555444555444555,1000,2,0.290625776559182,0.296245613565819,0.101800497894765,512,-0.0552044157234591,0.511488511488511,1000,NA,"Serbia",2020-03-01,68
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Slovakia",2020-03-01,68
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Spain",2020-03-01,68
7,0.14619911600786,0.204365222518324,0.047946678070594,108,-1.21314153245036,0.107892107892108,1000,7,0.284996376006477,0.298265458213178,0.0461022003005159,456,-0.287818848562691,0.455544455544456,1000,-0.808669134130193,"Sweden",2020-03-01,68
2,0.497748925203041,0.295241065588597,0.102531716445667,944.5,1.97507529020794,0.943556443556444,1000,2,0.497748925203041,0.300771618951706,0.107110544049476,946,1.8390094831406,0.945054945054945,1000,NA,"Turkey",2020-03-01,68
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Ukraine",2020-03-01,68
3,0.296672910321983,0.25287256270397,0.0728466876868488,744,0.601267525111105,0.743256743256743,1000,3,0.305489052001576,0.296313765708077,0.0782024552976303,671,0.117327342966131,0.67032967032967,1000,-1.36996372408548,"United Kingdom",2020-03-01,68
3,0.115120062159576,0.13308592614467,0.0550379737797257,531.5,-0.326426696901988,0.530969030969031,1000,3,0.163535357760641,0.166742343482944,0.0446805069203229,475.5,-0.0717759475742253,0.475024975024975,1000,-0.0264185374880835,"France",2020-01-01,11
4,0.0189222984381558,0.11050888745429,0.0433705274272935,9.5,-2.11172412347695,0.00949050949050949,1000,4,0.0322211968017806,0.167707469483042,0.0283528381359282,2.5,-4.77857885096786,0.0024975024975025,1000,1.25489926265739,"Germany",2020-01-01,11
2,0,0.170563710124229,0.0715727998231954,11.5,-2.38308003243646,0.0114885114885115,1000,2,0,0.171174313552923,0.0706411623354256,10,-2.42315256280943,0.00999000999000999,1000,NA,"Italy",2020-01-01,11
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Sweden",2020-01-01,11
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"United Kingdom",2020-01-01,11
11,0.366361986727663,1.08326903122963,0.193293131944076,1,-3.70891110973042,0.000999000999000999,1000,11,0.691848646510913,1.72336537101288,0.103210049377977,1,-9.99434387173223,0.000999000999000999,1000,2.01731206134355,"Albania",2021-01-01,466
14,0.513557441041241,1.02869907166963,0.15914512898203,2,-3.23692992630997,0.001998001998002,1000,14,1.69892497899397,1.71802224599917,0.0957165926174714,346,-0.199518876330288,0.345654345654346,1000,-0.467435593730465,"Austria",2021-01-01,466
9,1.26318919347351,1.13403440921081,0.227553755797874,714,0.567579224565411,0.713286713286713,1000,9,1.52804803144116,1.71126411737845,0.133317127574719,105,-1.37428767983774,0.104895104895105,1000,-3.03972784447738,"Azerbaijan",2021-01-01,466
2,1.96581104491747,1.73643158193271,0.443621306161207,841,0.51706142107929,0.84015984015984,1000,2,1.96581104491747,1.70187829117795,0.484556807892547,814,0.544688980611846,0.813186813186813,1000,NA,"Belarus",2021-01-01,466
8,0.902527128318297,1.1697360869905,0.246442963488882,145,-1.08426288537247,0.144855144855145,1000,8,1.54523582729151,1.71815831820851,0.134951166838174,105,-1.28137084671789,0.104895104895105,1000,-1.02694535088955,"Belgium",2021-01-01,466
9,1.20902640162502,1.13391798560287,0.220157750763796,651,0.341157264559523,0.65034965034965,1000,9,1.75021839526561,1.71011701587095,0.13470394419205,521,0.297700112904536,0.520479520479521,1000,-2.20274441486431,"Bosnia and Herzegovina",2021-01-01,466
11,0.575717791834202,1.0847745211776,0.18989385165593,4,-2.680743609676,0.003996003996004,1000,11,1.30680222229003,1.71607770082245,0.116094114505009,8,-3.52537663323806,0.00799200799200799,1000,-0.348601077341772,"Bulgaria",2021-01-01,466
10,0.781111307426272,1.09967700190466,0.206812887771098,59,-1.54035707306101,0.0589410589410589,1000,10,1.6283078002613,1.71636571656474,0.122855910096091,182,-0.71675767355893,0.181818181818182,1000,-0.796272808358181,"Croatia",2021-01-01,466
10,0.437033756080291,1.10603615981671,0.208316162052198,1,-3.21147623470899,0.000999000999000999,1000,10,1.30850200964656,1.71649819449032,0.119826109766408,12,-3.40490220068991,0.011988011988012,1000,1.64280581646164,"Cyprus",2021-01-01,466
13,0.694699607255573,1.04766252769579,0.168443865478591,17,-2.09543351096438,0.016983016983017,1000,13,1.49882268746229,1.70729702910186,0.105597533583419,55,-1.97423495194504,0.0549450549450549,1000,0.123198256591035,"Czech Republic",2021-01-01,466
17,0.684525643332978,0.985017218326455,0.141226046639228,16,-2.12773480632156,0.015984015984016,1000,17,1.56077883699455,1.71721085508472,0.0876234446222659,54,-1.78527583302088,0.0539460539460539,1000,-1.13935871000677,"Denmark",2021-01-01,466
7,0.361290916624577,1.19176517794179,0.271255109621543,1,-3.06159859062526,0.000999000999000999,1000,7,1.35162445669457,1.71113904579319,0.151025892176151,27,-2.38048313384102,0.026973026973027,1000,1.66878799868781,"Estonia",2021-01-01,466
12,0.481029491075503,1.06450824269064,0.174194811736628,1,-3.34957594774591,0.000999000999000999,1000,12,1.33584622582353,1.71801764039215,0.105216517661997,10,-3.63223781836541,0.00999000999000999,1000,0.84782495569789,"Finland",2021-01-01,466
16,0.619562644451875,1.00400059580398,0.146067815400589,4,-2.63191415780258,0.003996003996004,1000,16,1.58349930123867,1.7134737679459,0.0928502035032848,81,-1.39982963745067,0.0809190809190809,1000,-0.039623569986977,"France",2021-01-01,466
15,1.25097635999556,1.01439155002272,0.148779677331038,945,1.59016886053891,0.944055944055944,1000,15,1.82643683688095,1.71591033590688,0.0919076653209366,947,1.20258196732682,0.946053946053946,1000,-3.57401177494559,"Germany",2021-01-01,466
10,0.508652987959408,1.0981958319739,0.214702418162581,1,-2.74586028913781,0.000999000999000999,1000,10,1.37413107332279,1.71580463696995,0.115300094783277,11,-2.96334156783984,0.010989010989011,1000,0.672184819759845,"Greece",2021-01-01,466
17,0.288318702044067,0.984221285853335,0.143325682018975,1,-4.85539349268289,0.000999000999000999,1000,17,1.28555183600526,1.7109688953233,0.0873193724305585,2,-4.87196652330916,0.001998001998002,1000,1.95176826338887,"Hungary",2021-01-01,466
6,1.22011543460076,1.2636529446062,0.296290982674999,463,-0.146941731443784,0.462537462537463,1000,6,1.62480651678902,1.72050856834112,0.157878103860978,239,-0.606176849174527,0.238761238761239,1000,-1.55547820465308,"Iceland",2021-01-01,466
10,0.771723093095397,1.10143703194923,0.20930502151784,54,-1.57527963955576,0.0539460539460539,1000,10,1.23837464016697,1.71032795872394,0.121927626698926,9,-3.87076605470522,0.00899100899100899,1000,0.8674844492727,"Ireland",2021-01-01,466
9,0.676698263110287,1.12775096766168,0.211493895477769,17,-2.13269845700488,0.016983016983017,1000,9,1.49796541744844,1.71185115925635,0.126530761817756,71,-1.69038531607018,0.0709290709290709,1000,-0.623617571384397,"Italy",2021-01-01,466
14,0.535392818951323,1.02638314577949,0.16196057963757,2,-3.03154216863689,0.001998001998002,1000,14,1.67511832701493,1.71514925192254,0.0991638222672977,264,-0.403684771243529,0.263736263736264,1000,-0.615536421557041,"Kosovo",2021-01-01,466
15,0.861207146302695,1.01739319091114,0.156342456419631,163,-0.998999556391967,0.162837162837163,1000,15,1.62325041469369,1.70982403428936,0.0972332010944228,172,-0.890370970216204,0.171828171828172,1000,-1.37642342312033,"Latvia",2021-01-01,466
2,1.93567405861609,1.72415266189754,0.45459530316849,643,0.46529604517305,0.642357642357642,1000,2,1.93567405861609,1.70957023680136,0.463692505116456,657,0.487615864651377,0.656343656343656,1000,NA,"Liechtenstein",2021-01-01,466
12,0.545413350890991,1.06313083913933,0.18105655230404,3,-2.85942420564245,0.002997002997003,1000,12,0.974553833367905,1.71579680219282,0.104110638497252,1,-7.11976201014729,0.000999000999000999,1000,1.04233122595524,"Lithuania",2021-01-01,466
13,0.975641452917653,1.03798074937073,0.17361848726662,373,-0.359059092349661,0.372627372627373,1000,13,1.74928334051479,1.72261327007097,0.0928709860642384,536,0.287173331242247,0.535464535464535,1000,-2.14926593146835,"Luxembourg",2021-01-01,466
1,NA,NA,NA,NA,NA,NA,1000,1,NA,NA,NA,NA,NA,NA,1000,NA,"Monaco",2021-01-01,466
14,0.46190068575301,1.02323568265295,0.162117920084413,1,-3.46251047760582,0.000999000999000999,1000,14,1.54801176533029,1.71738217619039,0.0923076344556073,59,-1.83484726760654,0.0589410589410589,1000,0.756009647160605,"Montenegro",2021-01-01,466
13,0.745954423368385,1.03518308184941,0.170216196026964,48,-1.69918412719792,0.047952047952048,1000,13,1.54859263376484,1.71063213890201,0.103182597209585,68,-1.57041506532385,0.0679320679320679,1000,-1.42850834829028,"Netherlands",2021-01-01,466
16,1.01282517211519,0.995658986333933,0.149978548762853,543,0.114457606923481,0.542457542457542,1000,16,1.77063792436279,1.71710904406337,0.0877033457184404,701,0.610340231161378,0.7002997002997,1000,-3.25741567147288,"North Macedonia",2021-01-01,466
16,0.718192881053241,0.998232947600914,0.147386565806243,29,-1.90003793775763,0.028971028971029,1000,16,1.72953695191517,1.71302379310095,0.0910239841085873,485,0.181415469515382,0.484515484515485,1000,-1.10286448493696,"Norway",2021-01-01,466
14,0.635958473740516,1.02599446786106,0.158407576209589,4,-2.46223068020742,0.003996003996004,1000,14,1.66791683017908,1.71389964380689,0.0964016275508347,256,-0.4769920881633,0.255744255744256,1000,-0.92517538148301,"Poland",2021-01-01,466
9,0.850478231140313,1.13405314183948,0.22300058428825,94,-1.27163303900864,0.0939060939060939,1000,9,1.63976584947775,1.71222972884611,0.128909392161467,249,-0.562130331648743,0.248751248751249,1000,-0.804866656696705,"Portugal",2021-01-01,466
10,0.763507753287695,1.09998031637375,0.20695717153037,45,-1.62580770020177,0.044955044955045,1000,10,1.56457207104938,1.71751486020429,0.117675814581815,110,-1.29969603098502,0.10989010989011,1000,-0.699527477361731,"Romania",2021-01-01,466
9,1.20840612798793,1.13407795603996,0.218994542570061,647,0.339406503357011,0.646353646353646,1000,9,1.60786821743063,1.70895592650704,0.139023455148647,177,-0.727127008664293,0.176823176823177,1000,-2.86565546166984,"Russia",2021-01-01,466
